POW_SA2_CODE_2021,Ad_Dip_300_399_Mng,Ad_Dip_300_399_Pro,Ad_Dip_300_399_TecTW,Ad_Dip_300_399_CoPSW,Ad_Dip_300_399_ClAW,Ad_Dip_300_399_SWks,Ad_Dip_300_399_MaOpDv,Ad_Dip_300_399_Lab,Ad_Dip_300_399_IDNS,Ad_Dip_300_399_Tot,Ad_Dip_400_499_Mng,Ad_Dip_400_499_Pro,Ad_Dip_400_499_TecTW,Ad_Dip_400_499_CoPSW,Ad_Dip_400_499_ClAW,Ad_Dip_400_499_SWks,Ad_Dip_400_499_MaOpDv,Ad_Dip_400_499_Lab,Ad_Dip_400_499_IDNS,Ad_Dip_400_499_Tot,Ad_Dip_500_649_Mng,Ad_Dip_500_649_Pro,Ad_Dip_500_649_TecTW,Ad_Dip_500_649_CoPSW,Ad_Dip_500_649_ClAW,Ad_Dip_500_649_SWks,Ad_Dip_500_649_MaOpDv,Ad_Dip_500_649_Lab,Ad_Dip_500_649_IDNS,Ad_Dip_500_649_Tot,Ad_Dip_650_799_Mng,Ad_Dip_650_799_Pro,Ad_Dip_650_799_TecTW,Ad_Dip_650_799_CoPSW,Ad_Dip_650_799_ClAW,Ad_Dip_650_799_SWks,Ad_Dip_650_799_MaOpDv,Ad_Dip_650_799_Lab,Ad_Dip_650_799_IDNS,Ad_Dip_650_799_Tot,Ad_Dip_800_999_Mng,Ad_Dip_800_999_Pro,Ad_Dip_800_999_TecTW,Ad_Dip_800_999_CoPSW,Ad_Dip_800_999_ClAW,Ad_Dip_800_999_SWks,Ad_Dip_800_999_MaOpDv,Ad_Dip_800_999_Lab,Ad_Dip_800_999_IDNS,Ad_Dip_800_999_Tot,Ad_Dip_1000_1249_Mng,Ad_Dip_1000_1249_Pro,Ad_Dip_1000_1249_TecTW,Ad_Dip_1000_1249_CoPSW,Ad_Dip_1000_1249_ClAW,Ad_Dip_1000_1249_SWks,Ad_Dip_1000_1249_MaOpDv,Ad_Dip_1000_1249_Lab,Ad_Dip_1000_1249_IDNS,Ad_Dip_1000_1249_Tot,Ad_Dip_1250_1499_Mng,Ad_Dip_1250_1499_Pro,Ad_Dip_1250_1499_TecTW,Ad_Dip_1250_1499_CoPSW,Ad_Dip_1250_1499_ClAW,Ad_Dip_1250_1499_SWks,Ad_Dip_1250_1499_MaOpDv,Ad_Dip_1250_1499_Lab,Ad_Dip_1250_1499_IDNS,Ad_Dip_1250_1499_Tot,Ad_Dip_1500_1749_Mng,Ad_Dip_1500_1749_Pro,Ad_Dip_1500_1749_TecTW,Ad_Dip_1500_1749_CoPSW,Ad_Dip_1500_1749_ClAW,Ad_Dip_1500_1749_SWks,Ad_Dip_1500_1749_MaOpDv,Ad_Dip_1500_1749_Lab,Ad_Dip_1500_1749_IDNS,Ad_Dip_1500_1749_Tot,Ad_Dip_1750_1999_Mng,Ad_Dip_1750_1999_Pro,Ad_Dip_1750_1999_TecTW,Ad_Dip_1750_1999_CoPSW,Ad_Dip_1750_1999_ClAW,Ad_Dip_1750_1999_SWks,Ad_Dip_1750_1999_MaOpDv,Ad_Dip_1750_1999_Lab,Ad_Dip_1750_1999_IDNS,Ad_Dip_1750_1999_Tot,Ad_Dip_2000_2999_Mng,Ad_Dip_2000_2999_Pro,Ad_Dip_2000_2999_TecTW,Ad_Dip_2000_2999_CoPSW,Ad_Dip_2000_2999_ClAW,Ad_Dip_2000_2999_SWks,Ad_Dip_2000_2999_MaOpDv,Ad_Dip_2000_2999_Lab,Ad_Dip_2000_2999_IDNS,Ad_Dip_2000_2999_Tot,Ad_Dip_3000_3499_Mng,Ad_Dip_3000_3499_Pro,Ad_Dip_3000_3499_TecTW,Ad_Dip_3000_3499_CoPSW,Ad_Dip_3000_3499_ClAW,Ad_Dip_3000_3499_SWks,Ad_Dip_3000_3499_MaOpDv,Ad_Dip_3000_3499_Lab,Ad_Dip_3000_3499_IDNS,Ad_Dip_3000_3499_Tot,Ad_Dip_3500mo_Mng,Ad_Dip_3500mo_Pro,Ad_Dip_3500mo_TecTW,Ad_Dip_3500mo_CoPSW,Ad_Dip_3500mo_ClAW,Ad_Dip_3500mo_SWks,Ad_Dip_3500mo_MaOpDv,Ad_Dip_3500mo_Lab,Ad_Dip_3500mo_IDNS,Ad_Dip_3500mo_Tot,Ad_Dip_PINS_Mng,Ad_Dip_PINS_Pro,Ad_Dip_PINS_TecTW,Ad_Dip_PINS_CoPSW,Ad_Dip_PINS_ClAW,Ad_Dip_PINS_SWks,Ad_Dip_PINS_MaOpDv,Ad_Dip_PINS_Lab,Ad_Dip_PINS_IDNS,Ad_Dip_PINS_Tot,Ad_Dip_Tot_Mng,Ad_Dip_Tot_Pro,Ad_Dip_Tot_TecTW,Ad_Dip_Tot_CoPSW,Ad_Dip_Tot_ClAW,Ad_Dip_Tot_SWks,Ad_Dip_Tot_MaOpDv,Ad_Dip_Tot_Lab,Ad_Dip_Tot_IDNS,Ad_Dip_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot,CL_nfd_400_499_Mng,CL_nfd_400_499_Pro,CL_nfd_400_499_TecTW,CL_nfd_400_499_CoPSW,CL_nfd_400_499_ClAW,CL_nfd_400_499_SWks,CL_nfd_400_499_MaOpDv,CL_nfd_400_499_Lab,CL_nfd_400_499_IDNS,CL_nfd_400_499_Tot,CL_nfd_500_649_Mng,CL_nfd_500_649_Pro,CL_nfd_500_649_TecTW,CL_nfd_500_649_CoPSW,CL_nfd_500_649_ClAW,CL_nfd_500_649_SWks,CL_nfd_500_649_MaOpDv,CL_nfd_500_649_Lab,CL_nfd_500_649_IDNS,CL_nfd_500_649_Tot
511041292,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,13,5,0,0,4,0,0,0,0,0,12,8,0,0,4,5,0,0,0,0,21,9,0,0,0,0,0,0,3,0,14,11,0,0,0,7,0,0,0,0,27,11,0,4,6,6,0,0,0,0,23,3,0,0,0,0,0,0,0,0,9,8,0,0,4,0,0,0,0,0,9,9,5,8,7,4,0,0,0,0,30,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,69,13,15,29,24,4,5,9,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,5,0,0,0,3,3,0,15,3,12,9,0,3,0,5,6,0,36,0,18,10,0,0,0,0,0,0,35,8,39,59,0,0,0,3,5,0,111,0,0,0,0,0,0,0,0,0,0,15,78,83,4,4,0,10,19,5,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,10,37,31,62,15,19,19,57,3,260,10,49,31,77,24,21,40,75,4,325,18,51,66,144,24,16,42,84,7,463,34,60,62,152,36,31,60,83,7,518,30,66,105,143,32,18,76,92,10,578,57,79,129,131,53,34,67,87,15,651,56,74,143,63,38,27,49,66,3,514,76,82,123,49,31,19,50,50,6,477,51,57,71,35,18,15,33,35,8,322,123,129,164,52,28,17,62,44,11,631,32,50,57,9,13,4,17,9,0,185,59,75,60,0,3,8,17,13,8,241,9,4,9,3,3,3,0,5,12,51,567,880,1092,1031,340,257,561,798,98,5628,5,0,0,0,0,0,0,4,0,13,0,0,4,0,0,0,3,3,0,15,0,0,0,7,5,4,0,9,0,31,0,0,4,17,7,7,0,10,0,48,3,4,7,21,3,9,18,31,10,94,3,8,6,34,4,5,7,25,3,97
601011001,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,9,0,0,0,6,0,0,3,0,0,15,0,4,0,7,13,0,4,0,0,27,3,3,0,9,5,4,0,0,0,18,3,5,3,7,4,0,0,0,0,24,6,0,3,8,3,0,0,0,0,23,10,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,15,13,46,25,15,9,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
601011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,5,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,3,18,11,0,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,14,0,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601021004,0,0,4,4,0,0,0,0,0,15,0,0,0,3,0,7,0,0,0,17,3,7,5,6,6,5,0,0,0,38,0,3,4,10,8,4,0,0,3,34,5,6,9,23,10,5,0,3,0,57,13,13,8,19,14,9,0,0,0,76,9,13,3,20,22,3,0,0,5,74,17,16,4,12,18,3,0,0,3,74,9,17,5,8,5,0,0,0,0,46,15,11,3,7,4,6,0,0,0,46,5,3,0,0,0,0,0,0,0,8,0,3,0,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,76,91,48,130,105,46,0,11,12,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
601021005,0,0,0,3,4,0,0,0,0,12,0,3,4,9,0,3,0,0,0,23,4,0,0,8,5,4,0,0,0,26,5,0,5,5,5,0,0,7,0,37,10,0,7,14,7,9,0,8,0,60,9,0,11,0,13,4,0,6,0,49,12,9,14,4,13,0,8,0,0,68,13,10,9,7,4,6,0,0,0,40,13,10,9,4,7,0,0,0,0,38,39,23,23,11,9,4,0,0,0,110,5,5,5,0,4,0,0,0,0,12,10,12,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,4,115,76,79,69,77,36,13,27,5,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
601021006,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601021007,0,0,3,3,0,0,0,4,0,6,0,4,0,0,0,0,0,0,0,8,0,3,0,0,3,3,0,0,0,11,0,0,0,8,0,5,0,0,0,16,0,3,0,11,0,0,0,0,0,18,6,5,0,7,0,0,0,0,0,22,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,19,9,33,14,13,0,6,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
601021008,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,8,0,5,0,0,0,0,0,18,0,4,3,10,3,0,0,4,0,28,0,0,0,24,6,0,0,0,0,23,0,4,0,10,6,0,0,0,0,21,4,3,0,6,3,0,0,0,0,15,0,0,0,0,6,0,0,0,0,10,3,9,0,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,9,67,26,3,0,8,3,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,9
601021009,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,11,0,0,6,5,0,0,0,3,0,17,0,0,0,7,5,0,0,0,0,17,0,4,0,12,4,5,3,4,0,30,3,9,8,17,10,0,3,0,4,49,3,4,0,12,5,0,3,0,0,30,3,9,6,9,5,0,0,0,0,29,4,8,4,3,0,0,0,0,0,18,8,3,3,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,33,33,28,66,37,12,7,10,5,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
601021010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,13,0,0,3,9,0,0,0,0,0,17,0,3,0,11,0,0,0,0,0,16,6,0,0,12,0,0,0,0,0,22,10,0,0,15,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,7,46,3,0,0,5,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601021011,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,4,0,0,5,0,18,0,0,0,10,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,8,38,13,0,4,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,13,8,7,3,0,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,3,0,0,5,4,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,7,4,9,0,0,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601031014,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,0,0,6,3,0,3,5,0,0,0,0,0,12,0,0,4,8,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,14,6,4,0,6,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,5,36,10,0,0,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601031015,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,0,0,0,0,15,0,0,0,3,0,0,0,0,0,11,0,0,3,10,0,0,0,0,0,13,3,3,0,3,0,5,0,3,0,18,0,0,0,0,0,0,0,4,0,12,6,0,3,4,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,4,3,6,0,0,3,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,8,31,17,10,6,20,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5
601031016,0,0,0,11,0,0,0,3,0,11,0,0,0,0,0,3,0,0,0,6,6,0,0,6,4,5,0,0,0,21,0,0,0,4,0,3,6,3,0,25,4,6,3,10,16,3,3,6,0,55,9,8,10,9,24,6,3,0,4,67,5,10,8,14,28,3,0,0,0,74,19,21,12,10,14,0,3,0,0,83,18,6,6,6,3,0,0,0,6,50,43,7,4,0,5,0,0,0,0,66,3,0,4,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,126,61,55,79,101,18,21,14,16,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10
601031017,0,0,0,0,0,0,0,0,0,7,3,4,0,14,3,5,6,3,0,31,0,3,11,13,11,6,0,3,0,43,3,0,0,13,6,5,0,3,0,36,4,8,4,25,3,7,5,9,0,69,7,9,0,25,11,4,0,5,0,66,7,9,7,5,10,4,0,3,0,46,19,18,0,18,6,0,0,0,0,68,5,7,0,7,0,3,0,0,0,29,14,9,5,3,3,3,0,0,0,38,3,0,0,4,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,73,71,37,140,57,46,13,28,9,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
601031018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,7,0,0,4,4,0,5,0,0,0,17,3,0,0,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,8,21,10,7,7,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601031019,0,0,0,5,3,0,0,0,0,11,4,0,0,9,4,0,0,0,0,15,6,0,3,8,3,4,5,0,0,28,8,7,3,12,7,7,9,0,0,53,6,6,8,21,7,8,13,5,3,73,13,14,16,16,12,9,6,10,0,98,16,14,10,18,14,7,6,0,3,82,12,12,5,19,14,0,0,0,0,66,12,7,9,0,0,0,3,0,0,33,33,15,3,3,0,3,4,0,0,61,6,4,0,0,0,0,0,0,0,10,13,0,0,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,116,80,56,121,76,31,46,21,10,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,8
601031020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,9,0,0,5,5,0,0,0,0,0,13,0,0,3,3,0,0,0,0,0,10,3,3,5,3,4,0,0,0,0,16,0,10,0,8,5,0,0,0,0,29,5,3,0,11,0,0,0,0,0,17,0,3,0,4,0,0,0,0,0,18,3,3,9,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,33,29,44,17,8,4,0,6,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
601031021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041022,0,0,4,7,6,0,0,0,0,20,0,4,0,9,0,9,0,0,4,26,0,6,6,13,10,11,0,0,0,40,0,5,6,15,9,10,3,3,0,53,4,10,7,13,11,9,0,6,0,67,13,5,13,12,16,5,0,3,6,71,11,9,8,3,9,0,0,0,0,44,18,5,16,8,12,0,4,0,0,61,14,6,4,3,5,0,0,0,0,38,20,4,3,0,0,4,0,0,0,40,5,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,60,71,85,79,49,13,22,7,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10
601041023,3,0,0,4,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,11,3,0,0,8,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,13,4,4,3,10,0,0,0,0,0,15,0,5,4,9,4,0,0,0,0,22,0,0,3,5,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21,22,12,44,16,3,0,4,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
